"RPID1239","CT ABD PELVIS ANGIO WO IVCON","CT ABDOMEN PELVIS ANGIOGRAPHY WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the ABDOMEN and PELVIS WITHOUT IV CONTRAST","RID13060|RID10321|RID56|RID2507|RID10371|RID28768|0"
"RPID1240","CT CHST COR ARTS","CT CHEST CORONARY ARTERIES","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the CORONARY ARTERIES in the CHEST","RID13060|RID10321|RID1243|RID28727|0"
"RPID1241","CT BONE","CT BONE","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BONE","RID13060|RID10321|RID13197|0"
"RPID1242","CT NECK LRNX W IVCON","CT NECK LARYNX WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LARYNX in the NECK WITH IV CONTRAST","RID13060|RID10321|RID7488|RID7589|RID28769|0"
"RPID1243","CT ABD LIVER CANCER W IVCON","CT ABDOMEN LIVER MALIGNANT NEOPLASM WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LIVER in the ABDOMEN WITH IV CONTRAST for the purpose of MALIGNANT NEOPLASM","RID13060|RID10321|RID56|RID58|RID36042|RID28769|0"
"RPID1244","CT ABD PELVIS LE LEG WO IVCON","CT ABDOMEN PELVIS LOWER EXTREMITY LEG WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LEG in the ABDOMEN and PELVIS and LOWER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID56|RID2507|RID2638|RID2869|RID28768|0"
"RPID1245","CT CHST 3D IMAGE AIRWAY","CT CHEST 3D IMAGING PROCESSING AIRWAY","A computed tomography  RADIOLOGY ORDERABLE 3D IMAGING PROCESSING procedure focused on the AIRWAY in the CHEST","RID13060|RID10321|RID1243|RID36017|RID1245|0"
"RPID1246","CT CHST LE LEG EMBO W IVCON","CT CHEST LOWER EXTREMITY LEG EMBOLISM WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LEG in the CHEST and LOWER EXTREMITY WITH IV CONTRAST for the purpose of EMBOLISM","RID13060|RID10321|RID1243|RID2638|RID2869|RID4825|RID28769|0"
"RPID1247","CT CHST ABD PELVIS LE LEG EMBO W IVCON","CT CHEST ABDOMEN PELVIS LOWER EXTREMITY LEG EMBOLISM WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LEG in the CHEST and ABDOMEN and PELVIS and LOWER EXTREMITY WITH IV CONTRAST for the purpose of EMBOLISM","RID13060|RID10321|RID1243|RID56|RID2507|RID2638|RID2869|RID4825|RID28769|0"
"RPID1248","CT CHST T SPINE RECON WO IVCON","CT CHEST THORACIC SPINE RECONSTRUCTION WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE RECONSTRUCTION procedure focused on the CHEST and THORACIC SPINE WITHOUT IV CONTRAST","RID13060|RID10321|RID1243|RID28677|RID28665|RID28768|0"
"RPID1249","CT ABD LO DOSE","CT ABDOMEN LOW DOSE","A computed tomography  RADIOLOGY ORDERABLE LOW DOSE procedure focused on the ABDOMEN","RID13060|RID10321|RID56|RID35737|0"
"RPID1250","CT PELVIS LE KNEE PROSTH WO IVCON","CT PELVIS LOWER EXTREMITY KNEE PROSTHESIS WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the KNEE in the PELVIS and LOWER EXTREMITY WITHOUT IV CONTRAST for the purpose of PROSTHESIS","RID13060|RID10321|RID2507|RID2638|RID2743|RID28823|RID28768|0"
"RPID1251","CT CHST HI RES ANGIO WO IVCON","CT CHEST HIGH RESOLUTION ANGIOGRAPHY WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE HIGH RESOLUTION and ANGIOGRAPHY procedure focused on the CHEST WITHOUT IV CONTRAST","RID13060|RID10321|RID1243|RID35736|RID10371|RID28768|0"
"RPID1252","CT HEAD VENO BRN DUAL ENG CT W IVCON","CT HEAD VENOGRAPHY BRAIN DUAL ENERGY CT WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the BRAIN in the HEAD with a technique of DUAL ENERGY CT WITH IV CONTRAST","RID13060|RID10321|RID9080|RID10379|RID6434|RID38660|RID28769|0"
"RPID1253","CT ARTHRO","CT ARTHROGRAPHY","A computed tomography  RADIOLOGY ORDERABLE ARTHROGRAPHY procedure focused on the","RID13060|RID10321|RID10373|0"
"RPID1254","CT ABD LTD KIDNEY W IVCON","CT ABDOMEN LIMITED KIDNEY WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LIMITED procedure focused on the KIDNEY in the ABDOMEN WITH IV CONTRAST","RID13060|RID10321|RID56|RID5684|RID205|RID28769|0"
"RPID1255","CT HEAD PELVIS LE ANGIO W IVCON","CT HEAD PELVIS LOWER EXTREMITY ANGIOGRAPHY WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE ANGIOGRAPHY procedure focused on the HEAD and PELVIS and LOWER EXTREMITY WITH IV CONTRAST","RID13060|RID10321|RID9080|RID2507|RID2638|RID10371|RID28769|0"
"RPID1256","CT SCREEN","CT SCREENING","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the for the purpose of SCREENING","RID13060|RID10321|RID28817|0"
"RPID1257","CT HEAD STERTXS LOCALIZ","CT HEAD STEREOTAXIS LOCALIZATION","A computed tomography  RADIOLOGY ORDERABLE STEREOTAXIS and LOCALIZATION procedure focused on the HEAD","RID13060|RID10321|RID9080|RID35777|RID28708|0"
"RPID1258","CT NECK CHST ABD PELVIS WO & W IVCON","CT NECK CHEST ABDOMEN PELVIS WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the NECK and CHEST and ABDOMEN and PELVIS WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID7488|RID1243|RID56|RID2507|RID28771|0"
"RPID1259","CT NECK CHST WO & W IVCON","CT NECK CHEST WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the NECK and CHEST WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID7488|RID1243|RID28771|0"
"RPID1260","CT ABD PELVIS BLADDER","CT ABDOMEN PELVIS BLADDER","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BLADDER in the ABDOMEN and PELVIS","RID13060|RID10321|RID56|RID2507|RID237|0"
"RPID1261","CT TRAUMA","CT TRAUMA","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the for the purpose of TRAUMA","RID13060|RID10321|RID4630|0"
"RPID1262","CT PEDS UE SHLDER WO IVCON","CT PEDIATRIC UPPER EXTREMITY SHOULDER WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC imaging procedure focused on the SHOULDER in the UPPER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID34492|RID1850|RID1852|RID28768|0"
"RPID1263","CT UE SHLDER TRAUMA WO IVCON","CT UPPER EXTREMITY SHOULDER TRAUMA WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the SHOULDER in the UPPER EXTREMITY WITHOUT IV CONTRAST for the purpose of TRAUMA","RID13060|RID10321|RID1850|RID1852|RID4630|RID28768|0"
"RPID1264","CT CHST ABD PELVIS MULTIPH LIVER WO & W IVCON","CT CHEST ABDOMEN PELVIS MULTIPHASE LIVER WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE MULTIPHASE procedure focused on the LIVER in the CHEST and ABDOMEN and PELVIS WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID1243|RID56|RID2507|RID38748|RID58|RID28771|0"
"RPID1265","CT NECK CHST ABD PELVIS LE FOOT W IVCON","CT NECK CHEST ABDOMEN PELVIS LOWER EXTREMITY FOOT WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the FOOT in the NECK and CHEST and ABDOMEN and PELVIS and LOWER EXTREMITY WITH IV CONTRAST","RID13060|RID10321|RID7488|RID1243|RID56|RID2507|RID2638|RID28829|RID28769|0"
"RPID1266","CT CHST ABD PELVIS MULTIPH PANC WO & W IVCON","CT CHEST ABDOMEN PELVIS MULTIPHASE PANCREAS WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE MULTIPHASE procedure focused on the PANCREAS in the CHEST and ABDOMEN and PELVIS WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID1243|RID56|RID2507|RID38748|RID170|RID28771|0"
"RPID1267","CT CHST ABD PELVIS MULTIPH KIDNEY WO & W IVCON","CT CHEST ABDOMEN PELVIS MULTIPHASE KIDNEY WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE MULTIPHASE procedure focused on the KIDNEY in the CHEST and ABDOMEN and PELVIS WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID1243|RID56|RID2507|RID38748|RID205|RID28771|0"
"RPID1268","CT C SPINE L SPINE WO IVCON","CT CERVICAL SPINE LUMBAR SPINE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the CERVICAL SPINE and LUMBAR SPINE WITHOUT IV CONTRAST","RID13060|RID10321|RID34571|RID34573|RID28768|0"
"RPID1269","CT ABD ADRNL FOLL UP","CT ABDOMEN ADRENAL FOLLOW-UP PROCEDURE","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the ADRENAL in the ABDOMEN for the purpose of FOLLOW-UP PROCEDURE","RID13060|RID10321|RID56|RID88|RID35965|0"
"RPID1270","CT C SPINE LO DOSE WO IVCON","CT CERVICAL SPINE LOW DOSE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LOW DOSE procedure focused on the CERVICAL SPINE WITHOUT IV CONTRAST","RID13060|RID10321|RID34571|RID35737|RID28768|0"
"RPID1271","CT L SPINE LTD WO IVCON","CT LUMBAR SPINE LIMITED WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LIMITED procedure focused on the LUMBAR SPINE WITHOUT IV CONTRAST","RID13060|RID10321|RID34573|RID5684|RID28768|0"
"RPID1272","CT T SPINE LO DOSE WO IVCON","CT THORACIC SPINE LOW DOSE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LOW DOSE procedure focused on the THORACIC SPINE WITHOUT IV CONTRAST","RID13060|RID10321|RID28677|RID35737|RID28768|0"
"RPID1273","CT HEAD 3D IMAGE MAX FACIAL WO IVCON","CT HEAD 3D IMAGING PROCESSING MAXILLOFACIAL WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE 3D IMAGING PROCESSING procedure focused on the MAXILLOFACIAL in the HEAD WITHOUT IV CONTRAST","RID13060|RID10321|RID9080|RID36017|RID35812|RID28768|0"
"RPID1274","CT T SPINE PELVIS L SPINE WO IVCON","CT THORACIC SPINE PELVIS LUMBAR SPINE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the THORACIC SPINE and PELVIS and LUMBAR SPINE WITHOUT IV CONTRAST","RID13060|RID10321|RID28677|RID2507|RID34573|RID28768|0"
"RPID1275","CT CHST T SPINE PELVIS STERNUM WO IVCON","CT CHEST THORACIC SPINE PELVIS STERNUM WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the STERNUM in the CHEST and THORACIC SPINE and PELVIS WITHOUT IV CONTRAST","RID13060|RID10321|RID1243|RID28677|RID2507|RID2473|RID28768|0"
"RPID1276","CT PEDS ABD RECON","CT PEDIATRIC ABDOMEN RECONSTRUCTION","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC RECONSTRUCTION procedure focused on the ABDOMEN","RID13060|RID10321|RID34492|RID56|RID28665|0"
"RPID1277","CT ABD LTD KIDNEY WO & W IVCON","CT ABDOMEN LIMITED KIDNEY WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LIMITED procedure focused on the KIDNEY in the ABDOMEN WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID56|RID5684|RID205|RID28771|0"
"RPID1278","CT PELVIS 3D IMAGE WO IVCON","CT PELVIS 3D IMAGING PROCESSING WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE 3D IMAGING PROCESSING procedure focused on the PELVIS WITHOUT IV CONTRAST","RID13060|RID10321|RID2507|RID36017|RID28768|0"
"RPID1279","CT ABD PELVIS BLADDER CANCER W IVCON","CT ABDOMEN PELVIS BLADDER MALIGNANT NEOPLASM WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BLADDER in the ABDOMEN and PELVIS WITH IV CONTRAST for the purpose of MALIGNANT NEOPLASM","RID13060|RID10321|RID56|RID2507|RID237|RID36042|RID28769|0"
"RPID1280","CT ABD PELVIS C SPINE WO IVCON","CT ABDOMEN PELVIS CERVICAL SPINE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the ABDOMEN and PELVIS and CERVICAL SPINE WITHOUT IV CONTRAST","RID13060|RID10321|RID56|RID2507|RID34571|RID28768|0"
"RPID1281","CT ABD PELVIS C SPINE WO & W IVCON","CT ABDOMEN PELVIS CERVICAL SPINE WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the ABDOMEN and PELVIS and CERVICAL SPINE WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID56|RID2507|RID34571|RID28771|0"
"RPID1282","CT ABD PELVIS C SPINE W IVCON","CT ABDOMEN PELVIS CERVICAL SPINE WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the ABDOMEN and PELVIS and CERVICAL SPINE WITH IV CONTRAST","RID13060|RID10321|RID56|RID2507|RID34571|RID28769|0"
"RPID1283","CT ABD PELVIS C SPINE URO WO & W IVCON","CT ABDOMEN PELVIS CERVICAL SPINE UROGRAPHY WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE UROGRAPHY procedure focused on the ABDOMEN and PELVIS and CERVICAL SPINE WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID56|RID2507|RID34571|RID28551|RID28771|0"
"RPID1284","CT CHST ABD PELVIS LE LEG CANCER WO IVCON","CT CHEST ABDOMEN PELVIS LOWER EXTREMITY LEG MALIGNANT NEOPLASM WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LEG in the CHEST and ABDOMEN and PELVIS and LOWER EXTREMITY WITHOUT IV CONTRAST for the purpose of MALIGNANT NEOPLASM","RID13060|RID10321|RID1243|RID56|RID2507|RID2638|RID2869|RID36042|RID28768|0"
"RPID1285","CT TL SPINE MYELOG","CT THORACOLUMBAR SPINE MYELOGRAPHY","A computed tomography  RADIOLOGY ORDERABLE MYELOGRAPHY procedure focused on the THORACOLUMBAR SPINE","RID13060|RID10321|RID35809|RID10380|0"
"RPID1286","CT MULTIPH WO & W IVCON","CT MULTIPHASE WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE MULTIPHASE procedure focused on the WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID38748|RID28771|0"
"RPID1287","CT THY GLND","CT THYROID GLAND","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the THYROID GLAND in the","RID13060|RID10321|RID7578|0"
"RPID1288","CT ABD EMBO W IVCON","CT ABDOMEN EMBOLISM WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the ABDOMEN WITH IV CONTRAST for the purpose of EMBOLISM","RID13060|RID10321|RID56|RID4825|RID28769|0"
"RPID1289","CT CHST AIRWAY","CT CHEST AIRWAY","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the AIRWAY in the CHEST","RID13060|RID10321|RID1243|RID1245|0"
"RPID1290","CT CHST ABD PELVIS BLADDER W IVCON","CT CHEST ABDOMEN PELVIS BLADDER WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BLADDER in the CHEST and ABDOMEN and PELVIS WITH IV CONTRAST","RID13060|RID10321|RID1243|RID56|RID2507|RID237|RID28769|0"
"RPID1291","CT CHST LO DOSE LTD NODULE WO IVCON","CT CHEST LOW DOSE LIMITED NODULE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LOW DOSE and LIMITED procedure focused on the CHEST WITHOUT IV CONTRAST for the purpose of NODULE","RID13060|RID10321|RID1243|RID35737|RID5684|RID3875|RID28768|0"
"RPID1292","CT CHST LE LO DOSE HI RES WO IVCON","CT CHEST LOWER EXTREMITY LOW DOSE HIGH RESOLUTION WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LOW DOSE and HIGH RESOLUTION procedure focused on the CHEST and LOWER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID1243|RID2638|RID35737|RID35736|RID28768|0"
"RPID1293","CT CHST ABD HI RES WO IVCON","CT CHEST ABDOMEN HIGH RESOLUTION WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE HIGH RESOLUTION procedure focused on the CHEST and ABDOMEN WITHOUT IV CONTRAST","RID13060|RID10321|RID1243|RID56|RID35736|RID28768|0"
"RPID1294","CT CHST ABD PELVIS LO DOSE W IVCON","CT CHEST ABDOMEN PELVIS LOW DOSE WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LOW DOSE procedure focused on the CHEST and ABDOMEN and PELVIS WITH IV CONTRAST","RID13060|RID10321|RID1243|RID56|RID2507|RID35737|RID28769|0"
"RPID1295","CT CHST ABD MULTIPH PANC WO & W IVCON","CT CHEST ABDOMEN MULTIPHASE PANCREAS WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE MULTIPHASE procedure focused on the PANCREAS in the CHEST and ABDOMEN WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID1243|RID56|RID38748|RID170|RID28771|0"
"RPID1296","CT CHST ABD MULTIPH WO & W IVCON","CT CHEST ABDOMEN MULTIPHASE WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE MULTIPHASE procedure focused on the CHEST and ABDOMEN WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID1243|RID56|RID38748|RID28771|0"
"RPID1297","CT PEDS CHST ABD PELVIS LO DOSE W IVCON","CT PEDIATRIC CHEST ABDOMEN PELVIS LOW DOSE WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC LOW DOSE procedure focused on the CHEST and ABDOMEN and PELVIS WITH IV CONTRAST","RID13060|RID10321|RID34492|RID1243|RID56|RID2507|RID35737|RID28769|0"
"RPID1298","CT PEDS CHST LO DOSE","CT PEDIATRIC CHEST LOW DOSE","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC LOW DOSE procedure focused on the CHEST","RID13060|RID10321|RID34492|RID1243|RID35737|0"
"RPID1299","CT PEDS CHST LO DOSE HI RES WO IVCON","CT PEDIATRIC CHEST LOW DOSE HIGH RESOLUTION WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC LOW DOSE and HIGH RESOLUTION procedure focused on the CHEST WITHOUT IV CONTRAST","RID13060|RID10321|RID34492|RID1243|RID35737|RID35736|RID28768|0"
"RPID1300","CT CHST LE RESEARCH ANKLE WO IVCON","CT CHEST LOWER EXTREMITY RESEARCH ANKLE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE RESEARCH imaging procedure focused on the ANKLE in the CHEST and LOWER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID1243|RID2638|RID35966|RID28545|RID28768|0"
"RPID1301","CT CHST LO DOSE W IVCON","CT CHEST LOW DOSE WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LOW DOSE procedure focused on the CHEST WITH IV CONTRAST","RID13060|RID10321|RID1243|RID35737|RID28769|0"
"RPID1302","CT CHST VENO PULM VNS W IVCON","CT CHEST VENOGRAPHY PULMONARY VEINS WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE VENOGRAPHY procedure focused on the PULMONARY VEINS in the CHEST WITH IV CONTRAST","RID13060|RID10321|RID1243|RID10379|RID28588|RID28769|0"
"RPID1303","CT CHST ABD MULTIPH KIDNEY WO & W IVCON","CT CHEST ABDOMEN MULTIPHASE KIDNEY WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE MULTIPHASE procedure focused on the KIDNEY in the CHEST and ABDOMEN WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID1243|RID56|RID38748|RID205|RID28771|0"
"RPID1304","CT CHST C SPINE LTD NODULE WO IVCON","CT CHEST CERVICAL SPINE LIMITED NODULE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LIMITED procedure focused on the CHEST and CERVICAL SPINE WITHOUT IV CONTRAST for the purpose of NODULE","RID13060|RID10321|RID1243|RID34571|RID5684|RID3875|RID28768|0"
"RPID1305","CT CHST LO DOSE HI RES WO IVCON","CT CHEST LOW DOSE HIGH RESOLUTION WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LOW DOSE and HIGH RESOLUTION procedure focused on the CHEST WITHOUT IV CONTRAST","RID13060|RID10321|RID1243|RID35737|RID35736|RID28768|0"
"RPID1306","CT CHST HI RES WO & W IVCON","CT CHEST HIGH RESOLUTION WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE HIGH RESOLUTION procedure focused on the CHEST WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID1243|RID35736|RID28771|0"
"RPID1307","CT CHST EMBO W IVCON","CT CHEST EMBOLISM WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the CHEST WITH IV CONTRAST for the purpose of EMBOLISM","RID13060|RID10321|RID1243|RID4825|RID28769|0"
"RPID1308","CT CHST HI RES EMBO WO IVCON","CT CHEST HIGH RESOLUTION EMBOLISM WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE HIGH RESOLUTION procedure focused on the CHEST WITHOUT IV CONTRAST for the purpose of EMBOLISM","RID13060|RID10321|RID1243|RID35736|RID4825|RID28768|0"
"RPID1309","CT CHST LTD NODULE WO & W IVCON","CT CHEST LIMITED NODULE WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LIMITED procedure focused on the CHEST WITHOUT THEN WITH IV CONTRAST for the purpose of NODULE","RID13060|RID10321|RID1243|RID5684|RID3875|RID28771|0"
"RPID1310","CT CHST LO DOSE PULM ARTS EMBO W IVCON","CT CHEST LOW DOSE PULMONARY ARTERIES EMBOLISM WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LOW DOSE procedure focused on the PULMONARY ARTERIES in the CHEST WITH IV CONTRAST for the purpose of EMBOLISM","RID13060|RID10321|RID1243|RID35737|RID28586|RID4825|RID28769|0"
"RPID1311","CT CHST ABD MULTIPH PULM ARTS EMBO WO & W IVCON","CT CHEST ABDOMEN MULTIPHASE PULMONARY ARTERIES EMBOLISM WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE MULTIPHASE procedure focused on the PULMONARY ARTERIES in the CHEST and ABDOMEN WITHOUT THEN WITH IV CONTRAST for the purpose of EMBOLISM","RID13060|RID10321|RID1243|RID56|RID38748|RID28586|RID4825|RID28771|0"
"RPID1312","CT CHST SC JT","CT CHEST STERNOCLAVICULAR JOINT","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the STERNOCLAVICULAR JOINT in the CHEST","RID13060|RID10321|RID1243|RID1884|0"
"RPID1313","CT CHST ABD T SPINE PELVIS TRAUMA WO IVCON","CT CHEST ABDOMEN THORACIC SPINE PELVIS TRAUMA WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the CHEST and ABDOMEN and THORACIC SPINE and PELVIS WITHOUT IV CONTRAST for the purpose of TRAUMA","RID13060|RID10321|RID1243|RID56|RID28677|RID2507|RID4630|RID28768|0"
"RPID1314","CT ABD MULTIPH WO IVCON","CT ABDOMEN MULTIPHASE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE MULTIPHASE procedure focused on the ABDOMEN WITHOUT IV CONTRAST","RID13060|RID10321|RID56|RID38748|RID28768|0"
"RPID1315","CT UE HI RES WO IVCON","CT UPPER EXTREMITY HIGH RESOLUTION WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE HIGH RESOLUTION procedure focused on the UPPER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID1850|RID35736|RID28768|0"
"RPID1316","CT UE LE LNG BONE WO IVCON","CT UPPER EXTREMITY LOWER EXTREMITY LONG BONE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the LONG BONE in the UPPER EXTREMITY and LOWER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID1850|RID2638|RID34436|RID28768|0"
"RPID1317","CT UE LE WRIST WO IVCON","CT UPPER EXTREMITY LOWER EXTREMITY WRIST WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the WRIST in the UPPER EXTREMITY and LOWER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID1850|RID2638|RID2177|RID28768|0"
"RPID1318","CT UE LE KNEE WO IVCON","CT UPPER EXTREMITY LOWER EXTREMITY KNEE WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the KNEE in the UPPER EXTREMITY and LOWER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID1850|RID2638|RID2743|RID28768|0"
"RPID1319","CT UE LE LTD WO IVCON","CT UPPER EXTREMITY LOWER EXTREMITY LIMITED WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE LIMITED procedure focused on the UPPER EXTREMITY and LOWER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID1850|RID2638|RID5684|RID28768|0"
"RPID1320","CT PEDS UE ELBOW WO IVCON","CT PEDIATRIC UPPER EXTREMITY ELBOW WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE PEDIATRIC imaging procedure focused on the ELBOW in the UPPER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID34492|RID1850|RID2010|RID28768|0"
"RPID1321","CT HEAD UE BRN WO IVCON","CT HEAD UPPER EXTREMITY BRAIN WITHOUT IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE imaging procedure focused on the BRAIN in the HEAD and UPPER EXTREMITY WITHOUT IV CONTRAST","RID13060|RID10321|RID9080|RID1850|RID6434|RID28768|0"
"RPID1322","CT CHST ABD HI RES ANGIO WO & W IVCON","CT CHEST ABDOMEN HIGH RESOLUTION ANGIOGRAPHY WITHOUT THEN WITH IV CONTRAST","A computed tomography  RADIOLOGY ORDERABLE HIGH RESOLUTION and ANGIOGRAPHY procedure focused on the CHEST and ABDOMEN WITHOUT THEN WITH IV CONTRAST","RID13060|RID10321|RID1243|RID56|RID35736|RID10371|RID28771|0"
